keyword,title,description,originallink,link,pubDate
농업회사법인가온씨엔비,"[25일 낙찰/계약 동향] 대전 병풍리(180-5), 봉산 연동리(622) 배수로 정비공...","▲ 낙찰(입찰)업체 : 농업회사법인 엔에이에프 주식회사, 계약금액 : 74,618,000(원), 계약명 : 2020년... ▲ 낙찰업체 : 청하씨엔비, 계약금액 : 2,255,000(원), 계약명 : 창고 외벽도색 및 환기구 수선공사. 계약기관... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=106237,http://www.fintechpost.co.kr/news/articleView.html?idxno=106237,"Wed, 25 Mar 2020 22:10:00 +0900"
삼원캐슬,"홀트아동복지회, 출산·육아용품기업 삼원캐슬과 후원물품 기증식 가져",삼원캐슬 미혼모가정 후원물품 전달식 [사진제공=홀트아동복지회] [헤럴드 GValley = 곽본성 기자]홀트아동복지회(회장 김대열)는 출산·육아용품기업 삼원캐슬과 24일 후원물품 기증식을 가졌다. 미혼한부모를 위해... ,http://news.heraldcorp.com/village/view.php?ud=201605271818028083565_4,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001057657,"Fri, 27 May 2016 18:19:00 +0900"
웅촌양조장,"[인물로 읽는 울산유사(250)]울산 발전 위해 노력한 우석, 업적 비해 흔적 별...",이들 외에도 심영찬 웅촌양조장 사장과 김준식 웅촌 면장도 우석이 좋아했던 웅촌 막걸리와 고래고기를 준비했고 때로는 회야강에서 잡은 기름쟁이 매운탕을 식탁에 올려놓고 기다렸다. 그는 이곳에서 안방 정치를 했고... ,http://www.ksilbo.co.kr/news/articleView.html?idxno=593600,http://www.ksilbo.co.kr/news/articleView.html?idxno=593600,"Sun, 14 May 2017 22:43:00 +0900"
청림농원,"전남도, 6월 농촌융복합산업인으로 안정균 청림농원 대표 선정",전남도는 21일 '이달의 농촌융복합산업인'으로 안정균 청림농원 영농조합법인 대표를 선정했다고 밝혔다. 강진군 강진읍에 소재한 청림농원 영농조합법인은 지난 2012년 설립돼 유기농 표고버섯을 직접 생산하고... ,http://www.fnnews.com/news/202006211208164093,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=014&aid=0004446841,"Sun, 21 Jun 2020 12:22:00 +0900"
논산탁주양조장,"[허시명의 술술술] 내비게이션 경유지 등록을 추천하오, 국내 양조장 리스트","ⓒ 막걸리학교 면 소재지에 하나씩 있었던 양조장들이 허물어지거나 새 건물로 변신했지만, 그래도 세월을 견뎌낸 목조 건축물로 논산 양촌양조장, 양평 지평양조장, 진천 덕산양조장, 영양 탁주합동, 괴산 목도양조장... ",http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002654383&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=047&aid=0002275107,"Tue, 30 Jun 2020 14:03:00 +0900"
오복야시골가자농업회사법인,지역 농산물과 특산물에 아이디어를 더했다,"울외장아찌 ▲무주 농업회사법인 천삼다초㈜의 천삼농축액 9000파워 ▲군산 옹고집 영농조합법인의 고추장, 된장, 간장 등 ▲정읍 ㈜오복야시골가자의 둥근마가루, 마옥고 ▲전주 물드림의 채소 추출차류 등 8개... ",http://www.domin.co.kr/news/articleView.html?idxno=1217091,http://www.domin.co.kr/news/articleView.html?idxno=1217091,"Tue, 30 Oct 2018 11:26:00 +0900"
한마음공동체영농조합법인,[주민 손으로 만드는 광주 마을공동체] (6)마을교육공동체-무등산 평촌명품마...,"사진 위 왼쪽부터(시계방향) 자연놀이 탐험대 모내기, 평촌나들이, 나는야 꼬마농부, 석곡동한마음축제 모습.... 마을교육공동체 무등산 평촌명품마을 영농조합법인이 지난해에는 ‘석곡동 반디마을학교 충효분교’라는... ",http://www.kjdaily.com/read.php3?aid=1580726808499083036,http://www.kjdaily.com/read.php3?aid=1580726808499083036,"Mon, 03 Feb 2020 20:02:00 +0900"
농업회사법인공주반포주조,지난 한 달간 대규모기업집단 소속회사 2개 증가,동부 농업회사법인 (주)동부그린바이오 차동천 기업적 농업경영 및 농산물 유통?가공?판매 전북 김제시... 140-2 회사설립 효성 효성토요타(주) 김광철 자동차 판매업 서울 서초구 반포동 63-7 회사설립 가. 편입 : 11개사... ,http://korea.kr/newsWeb/pages/brief/partNews2/view.do?dataId=155414844&call_from=extlink&call_from=extlink,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=137&oid=298&aid=0000029427,"Fri, 18 Dec 2009 17:05:00 +0900"
프로엠,CEO에게 듣는 경제 현안 3 프로엠테크놀리지 이상봉 대표,"추전프로엠테크놀리지 이상봉 대표는 회원사 350개에 달하는 부산정보기술협회의 수장직을 맡고 있다. 지역... ■소프트웨어 기술, 5개 국어 서비스프로엠테크놀리지는 EQ 솔루션을 개발했다. 구직자의 감성 지수를... ",http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0200&key=20190327.22016010148,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0200&key=20190327.22016010148,"Wed, 27 Mar 2019 00:10:00 +0900"
원주물류사업협동조합,'협동조합의 메카' 원주에 사회적경제 혁신타운 조성,2023년까지 280억원 투자…내년 산업통상자원부 공모 사업 신청 '협동조합의 메카'로 알려진 강원 원주지역에... 원주혁신도시에는 강원도 사회적경제 유통지원센터가 건립된다. 도내 사회적경제 기업의 통합 물류센터... ,http://yna.kr/AKR20200429122900062?did=1195m,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0011587899,"Tue, 05 May 2020 09:01:00 +0900"
나오인터내셔널,제조일자 허위표시 닭고기 판매 중단,"식약처는 또, 식품 소량포장 영업신고를 하지 않고 유기농 초콜릿 등을 소분ㆍ판매한 나오인터내셔널에도 해당 제품을 판매 중단하고 회수토록 조처했습니다. 회수 대상은 '유기농 코코아분말', '밀크초콜릿E1... ",http://w3.sbs.co.kr/news/newsEndPage.do?news_id=N1002330021,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=096&aid=0000300403,"Fri, 04 Apr 2014 18:31:00 +0900"
대상라이프사이언스,한국콜마-홈플러스-네이버웹툰-대상라이프사이언스-현대트랜시스 등 채용연계...,"13일 잡코리아에 따르면 '네이버웹툰', '대상라이프사이언스', '홈플러스', '한국콜마', '현대트랜시스' 등의 기업이 채용연계형 인턴사원을 모집하고 있다. 한국콜마와 현대트랜시스는 인턴십 근무 기간이 1개월로 길지... ",http://www.econonews.co.kr/news/articleView.html?idxno=144443,http://www.econonews.co.kr/news/articleView.html?idxno=144443,"Sat, 14 Nov 2020 15:12:00 +0900"
새순천양조영농조합법인,이찬원 모델 '황칠플러스 생막걸리' 광고 온에어,미스터트롯 출신 이찬원을 단독 광고모델로 발탁한 새순천양조영농조합법인(대표 송병기)의 '황칠플러스 생막걸리'가 오늘 5일(월)부터 TV 광고를 온에어 한다고 밝혔다. 해당 광고는 이찬원의 이미지에 맞게 착한 막걸리... ,http://www.fntoday.co.kr/news/articleView.html?idxno=234303,http://www.fntoday.co.kr/news/articleView.html?idxno=234303,"Mon, 05 Oct 2020 10:20:00 +0900"
해리농업협동조합,[동시조합장선거]전북 109명 새 조합장 선출…당선자 명단,(48) ▲해리농업협동조합 김갑선(64) ▲흥덕농업협동조합 백영종(63) ▲고창부안축산업협동조합 김사중(72) ◇부안 ▲계화농업협동조합 이석훈(59) ▲남부안농업협동조합 최우식(57) ▲변산농업협동조합 신왕철(68)... ,http://www.newsis.com/view/?id=NISX20190313_0000586712&cID=10808&pID=10800,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0009112308,"Wed, 13 Mar 2019 22:13:00 +0900"
두리본,"사랑꾼 김승우→임채무, 두리랜드로 빚만 160억…'미우새', 日 예능 1위","하지만 맛을 본 한승은 토맛!이라며 인상을 써 웃음을 주었다. 김희철은 이호철, 산다라박과 함께 최근 리모델링한 놀이동산 '두리랜드'를 방문했다. 김희철은 두리랜드에서 임채무와 반갑게 인사를 나누며 예전... ",https://sbsfune.sbs.co.kr/news/news_content.jsp?article_id=E10010084803&plink=ORI&cooper=NAVER,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=416&aid=0000264873,"Mon, 16 Nov 2020 09:55:00 +0900"
울산육가공,"‘울산축협한우’, 힘찬 새 출발",울산축협(조합장 윤주보)은 지난 2일 육가공공장에서 ‘울산축협한우’의 출범을 알리는 기원행사사진를 갖고 본격적 시장공략에 나섰다.지난 2008년 출범해 울산을 대표하는 한우브랜드로 자리 잡은 ‘햇토우랑’이... ,https://www.chuksannews.co.kr/news/article.html?no=237249,https://www.chuksannews.co.kr/news/article.html?no=237249,"Thu, 12 Nov 2020 11:35:00 +0900"
선호식품,"사우디 유기농 식품, 영유아 시장을 공략하자","- 3,480만 인구 중 50%가 30대 이하로 젊은 층 사이에서 유기농 식품 선호도 확산 - - 이유식, 과일주스, 시리얼 등 영유아용 유기농 식품시장 공략 필요 - 시장 개요 2019년 기준 사우디 인구는 3,480만... ",http://news.kotra.or.kr/user/extra/kotranews/bbs/linkView/jsp/Page.do?dataIdx=185906,http://news.kotra.or.kr/user/extra/kotranews/bbs/linkView/jsp/Page.do?dataIdx=185906,"Thu, 19 Nov 2020 21:38:00 +0900"
서울에프엔비,강원도 일자리대상에 ‘서울에프엔비’,뉴데일리 김정원 기자 = 제2회 강원도 일자리대상에 ㈜서울에프엔비가 차지했다. 강원도는 8일 일자리창출과 고용안정에 기여한 도내 일자리 우수기업을 발굴하는 제2회 강원도 일자리대상 수상기업을 선정했다고... ,http://cc.newdaily.co.kr/site/data/html/2020/11/08/2020110800096.html,http://cc.newdaily.co.kr/site/data/html/2020/11/08/2020110800096.html,"Sun, 08 Nov 2020 20:20:00 +0900"
가천탁주합동양조장,[막걸리]대구경북 막걸리,용정 ▷가천탁주합동양조장 경북 성주 가천 창천 ▷남면탁주합동 경북 김천 남 옥산 ▷감천양조장 경북 김천 감천 도평 ▷감문탁주합동 경북 김천 감문 삼성 ▷증산양조장 경북 김천 증산 유성 ▷태백주조（주） 경북... ,http://www.imaeil.com/sub_news/sub_news_view.php?news_id=33078&yy=2009,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=088&aid=0000135373,"Fri, 24 Jul 2009 08:24:00 +0900"
연호전통식품,"농관원, 전통식품 명품 브랜드화 지원","지원대상 업체는 시루연(떡류), 신궁전통한과(한과류), 세준에프앤비(누룽지), 무궁화식품(한과류), 호정식품(엿,조청), 한국맥꾸름(장류), 연호전통식품(장류), 전통이레식품(장류), 도구리(장류), 제주물마루(장류)... ",,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0007118351,"Mon, 15 Sep 2014 11:00:00 +0900"
과수원길,[원주]원주 도매촌 주민이 직접 만든 둘레길 완성,"도매촌 둘레길은 과수원길,마을안길,프랑스군 전적비길,소나무 도서쉼터 등을 연결해 만든 소박하고 평온한... 서곡천에는 작은 분수와 함께 주민들이 직접 심은 야생화와 억새풀을 볼 수 있다.과수원길을 지나 프랑스군... ",http://www.kado.net/news/articleView.html?idxno=1047689,http://www.kado.net/news/articleView.html?idxno=1047689,"Mon, 16 Nov 2020 00:07:00 +0900"
반찬단지,"아파트 주민들이 만든 반찬, 맛있다고 옆동네까지 소문 났어요",성수금호3차베스트빌 주민 5명은 성수맘푸드 '우렁각시반찬'을 구성해 단지 내 반찬 시식 및 판매 행사를 열어 호평을 받았다./사진제공=같이살림 프로젝트 광역지원단 반찬 시식회는 당초 사업 종료기간인 12월까지 매주... ,http://www.eroun.net/news/articleView.html?idxno=20172,http://www.eroun.net/news/articleView.html?idxno=20172,"Thu, 17 Sep 2020 06:01:00 +0900"
대일광업,대부업체 창고서 나온 권진규 조각 9점 경매,2015년 유족이 춘천에 권진규미술관을 짓는 조건으로 옥광산업체인 대일광업에 작품 700여 점을 시세보다 훨씬 낮은 40억원에 일괄 양도했지만 미술관 건립이 미뤄지면서 법적 다툼이 벌어졌다. 이 와중에 권진규 작품... ,http://news.mk.co.kr/newsRead.php?no=1164613&year=2020,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=009&aid=0004694527,"Thu, 12 Nov 2020 17:25:00 +0900"
미르컴퍼니,"[11월 18일] 미르4, 사전예약자 300만 명 돌파 등 게임 업계 핫클립",#신작 및 업데이트 소식 위메이드 – 모바일 신작 '미르4'가 출시일을 공개하는 온라인 쇼케이스를 앞두고... 있는 '넥슨컴퍼니 게임 2D 그래픽' 아카데미 교육생을 30일까지 모집한다고 알렸다. 유비소프트 – FPS 게임... ,http://www.gameple.co.kr/news/articleView.html?idxno=156590,http://www.gameple.co.kr/news/articleView.html?idxno=156590,"Thu, 19 Nov 2020 10:25:00 +0900"
네츄럴라이프,네츄럴라이프 '얼라이브' 출시 7주년 맞이 이벤트 실시,한화제약의 건강기능식품 자회사 네츄럴라이프(대표 김경락)는 얼라이브의 국내 정식 출시 7주년을 맞아 7월 1일부터 5일까지 고객 사은행사를 진행한다고 밝혔다. 해당 기간 네츄럴라이프몰에 평생회원으로 가입한... ,http://medipana.com/news/news_viewer.asp?NewsNum=259194&MainKind=A&NewsKind=5&vCount=12&vKind=1,http://medipana.com/news/news_viewer.asp?NewsNum=259194&MainKind=A&NewsKind=5&vCount=12&vKind=1,"Tue, 30 Jun 2020 10:40:00 +0900"
파인두메산골영농조합법인,"[제13회 아줌마 대축제] 봉화군, 맑고 진한 참·들기름 도심입맛 자극",전국 최고의 청정지역인 봉화에서 자란 쌀과 참기름 등의 친환경 농산물이 아줌마들을 찾아간다.올해로 13회를 맞은 이번 '아줌마대축제'에 봉화군에서는 파인두메산골영농조합법인과 참진향이 참여해 청정 봉화에서... ,https://www.yeongnam.com/web/view.php?key=20201007010000715,https://www.yeongnam.com/web/view.php?key=20201007010000715,"Wed, 14 Oct 2020 08:54:00 +0900"
해송케이엔에스,[춘천]향토 바이오기업 6개사 광저우박람회 참가,"박람회에는 강성바이오(발효꽃현미), 동화푸드(젓갈), 엔초이스(선식), 지더블유코퍼레이션(솔잎증류농축제품), 해밀바이오(홍매흑초), 해송케이엔에스(삼계탕부재료) 6개 기업이 참가한다. 춘천바이오산업진흥원은 이번... ",http://www.kwnews.co.kr/view.asp?aid=216082500116&s=501,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=087&aid=0000627059,"Fri, 26 Aug 2016 00:33:00 +0900"
주식회사행운식품,가정간편식 업체 점검…gs25 이문햇살점 등 ‘식품위생법’ 위반업소 72곳 적...,"위반 업체는 gs25 이문햇살점, 수현이네통닭, 오복가, 장안백반, 신아에프엔에스, 행운식품... 농협충북유통하나로클럽분평점, 주식회사 엘엔에프 농업회사법인, 태성식품, 다올마트, 배달삼겹돼지되지(보령점), 우림식품... ",http://www.mdtoday.co.kr/mdtoday/index.html?no=398693,http://www.mdtoday.co.kr/mdtoday/index.html?no=398693,"Thu, 10 Sep 2020 11:18:00 +0900"
주식회사 삼다뜰,식품 위생관리 불량 파낙스코리아-한국유통-홈플러스 울산점 등 179곳 적발,"미리얼주식회사) ▲건강진단 미실시 (떡사랑, 부평식품, 재영전통한과, 대웅식품, 농업회사법인 우리들식품, 한미양행, 소문난삼부자, 자연맛김, 삽다리한과, 이화백주, 삼다뜰, 럭키세븐, 홈마트, 토지시장마트... ",http://www.mdtoday.co.kr/mdtoday/index.html?no=296366,http://www.mdtoday.co.kr/mdtoday/index.html?no=296366,"Fri, 22 Sep 2017 10:36:00 +0900"
